0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
164.34574309217,167.580175952108,159.762827796807,155.412722210357,154.686631525027,154.256846782024,154.390817702401,151.073469677838,149.819877431238,150.694974801445,149.229307831486,155.25268642243,157.001946296315,157.457396592846,156.182586869615,153.685323644166,150.753478119573,146.521378736387,143.479725113619,138.532960072948,135.313921762153,132.888823662022,128.894028110545,130.000409267441,123.757316062603,118.604292861607,111.990422114348,107.52691982516,100.786699205228,96.243091698273,88.1019797875663,84.3802906422905,79.6992906346449,76.9034722619907,73.5967692028953,71.5739915939456,68.8469213144653,67.5705229852597,66.3749544297103,66.7739950056413,66.9917367007281,67.076696483492,67.8370785013365,67.4908570266981,67.5574362816038,67.7358876392119,67.7211426044041,67.3190067338793,67.5645876284637,73.4544778641813,77.458615015337,88.4417099328012,97.6164251362618,103.076255949684,109.844412566779,114.79057431913,125.560886278942,129.679622642044,135.320139019204,141.256555358738,143.073327441508,147.136019701694,147.987164167152,148.359285678445,153.466762134207,156.308421749158,159.747618046631,163.573672272717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.291761086102,162.818674096484,158.881164203403,159.481286032548,161.134263960069,159.798004739323,159.149944380866,159.565087326185,159.524480095467,159.55640177157,160.250864330734,159.676728958219,158.303438859017,155.720473095479,149.489762593884,144.524472145392,144.010006446265,141.435577596114,137.438547046934,136.055869099673,133.664101312568,130.511193194268,124.616022345604,116.391829302392,111.328552715848,107.867217889852,102.250342910936,99.643156571177,94.9765720574136,90.98385079608,87.3356765590047,83.8955259544427,79.9020850671281,78.5223556054261,72.7254356539129,71.7206049474148,69.3723109717913,66.9318575320451,64.2633862017235,64.0542624493121,63.8724518399399,66.1669696956786,66.1757924663945,67.1186065834219,56.8252217133997,66.9861927281556,71.5485085415075,78.2336243681992,89.1973095480352,91.5434331505945,94.8898391847829,100.935676615648,104.620194692275,109.592838685115,121.246948410147,124.067752484287,127.091310003882,134.164077160617,137.845483319496,141.156666626991,146.705129635893,150.056414217803,152.387846607914,154.365615413668,157.136379412936,157.683560422985,163.82579599652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.719045594901,168.67551806476,169.875479802938,168.933763323828,168.940145057556,169.232205448465,167.162146693,165.796616459177,166.168112364076,165.697111432031,165.939083119612,162.986549133095,159.666345213468,153.735823254445,150.057970709864,144.341192785267,137.419848591109,131.949505505859,126.721889614177,123.607090350807,118.593734252099,110.867712204909,108.657523056875,104.2227338293,100.778757690778,95.645380578005,94.0809131159558,89.9060340661836,85.5410748825686,83.4053034115351,67.8000397614087,73.8907816829363,74.0786915453532,65.8836845922497,64.3333096733849,66.8000840235739,70.3749240483925,72.1560188130294,73.4433433093425,78.3760674251226,86.1216068295165,91.4188619729485,95.0614923028608,102.447272806558,108.987345807123,116.744771409859,121.647659032645,125.66232641247,129.444277970775,137.866027071267,140.295324162949,147.895732713004,153.633145369553,155.293794289671,156.109581150321,156.990910676199,161.141984431358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.971403239209,168.483853761544,167.642741551079,166.140594796213,166.116344278577,166.403381559853,167.197904923546,166.006641551105,165.910125552873,161.933648315464,159.439395011256,155.171625132024,150.446635213797,145.418208792022,137.785066880976,130.559106058417,128.692232664794,128.010031906412,123.733398197694,119.417921691671,110.959869505561,104.894534472515,103.363713718662,98.8453521373865,95.4420136175029,92.5164240961935,87.2736890060937,83.8926592310341,79.2391604653915,77.9310113188869,75.8815826486338,77.6855428539337,72.4021265116353,70.9155581674893,69.3985133007377,70.1600577172599,72.5125699649695,79.6299547531348,83.895950329157,93.5232470810822,97.193713472649,103.023467891343,109.862415837273,133.059599173231,121.959034975028,128.748970358272,146.510197901708,148.802866276379,140.139490901866,138.186910179906,145.439628689165,153.2444794493,154.023258443198,155.654101793564,157.932511382926,160.421383050718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.422984328057,166.713834049449,165.080149686686,166.461665211333,168.132193390586,170.098619450297,168.093124491206,167.098094214405,164.044329081939,162.129906844837,157.052438501494,153.819343125249,150.013180519665,147.752998435777,143.535490255729,139.033622543339,131.104856493444,128.412187899574,121.559586071333,117.417306217305,110.149924244933,110.122652347408,106.080268910234,101.397568588127,95.1953278906875,92.9044087632606,89.9260653493167,88.240975320661,81.6805224533796,74.2241726272007,69.4890595693577,68.7508334608624,66.8302219077844,67.5385157426523,67.4593872585228,66.7275424634201,66.9825195486696,68.8424654053318,70.3452409662283,72.9292790979215,75.6435925453196,87.8837815281274,93.2157156136909,97.2602342710648,104.373802451283,111.440559103103,123.691435826969,134.365755285574,140.102073244674,149.469627019414,150.891842873139,158.039863376684,160.753968198512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.16395061436,168.072663091659,167.011302933837,165.867047891132,161.434287478451,160.22242715054,155.305769187305,154.703735788772,156.444874328581,153.856868831569,154.487466082463,154.247348287477,157.250149749081,157.409837371493,158.043519818811,157.136567942747,153.20775485329,149.096450674857,142.869741920289,136.987505846591,132.727827408933,130.465927671436,125.301779508398,123.357472835385,119.099835609726,114.994733666144,108.396298265197,106.360581346847,100.85751728128,98.055957823804,94.4373403993847,90.1652624471372,84.4680303759268,81.947115630782,80.9497813350287,77.5307133001147,74.1035195372244,73.2144911771602,72.3315448640923,65.5047618706104,65.5691561263778,65.0858112386102,63.7787637369434,64.1875895918375,63.3935975383322,64.5074093037573,65.4041048222482,72.1662811157333,80.7998257545898,90.1322462268108,97.3069374973766,104.834969251159,110.848861597016,121.117334316174,126.044008582288,135.456365131296,139.567806682817,145.534712959582,148.391247081886,154.115583858373,155.19073176895,164.117676683823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.291834213313,168.752587144185,170.325495590941,169.85237401338,163.764291606831,158.290811474209,155.444817206805,154.318197488094,153.463578305627,154.713013744526,152.906698307152,152.929314382615,158.267100936582,159.412305746365,158.873288819502,150.842082924981,148.715507085583,144.887925212945,137.175994922991,134.563413056563,129.999379013229,120.755505973439,122.200901863861,120.962259777123,116.59994587209,113.570142111571,108.441669848071,104.708855967596,101.297539508332,95.6624319444326,90.4847782277563,87.4315822154903,81.2145076315519,79.8577756148271,77.6510213435355,74.8568149178923,53.7889685296617,65.2197087692379,62.0852382828867,68.6366231072221,69.7330731905517,65.2304221281907,82.5592594981543,92.7524854002687,91.452333354298,101.386728018495,104.462656085094,149.0859349331,131.542505868341,123.330392720176,129.682488816266,145.069062698889,143.220907126012,147.406752460051,150.610592432375,157.117016204458,160.841528932469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.622384499125,165.803737917595,168.821429419267,168.685513277998,161.007696736183,159.712677049936,159.88392179302,159.767052360485,158.475340078335,158.40481143244,157.396678392718,159.951473504404,158.082919514309,152.315403213048,143.888131696828,140.784872714136,136.806210296327,132.279172419389,125.7801672412,125.830202063797,126.359489338684,125.658699465504,107.630060104931,76.6192645504615,74.955388396778,71.712436379638,69.7946090626505,68.5145566829366,70.0295213637689,71.5684971252012,72.2161897672991,71.6030457202575,71.6218424972773,69.650672076136,79.6808017476534,83.9584544933381,88.5590818790142,92.055336934569,94.5099128838875,102.429831593002,107.501638230793,116.709830166899,156.078503120844,154.996857277127,148.022439999547,153.349015959702,152.039388013919,151.881545698754,153.882133968465,151.535268833333,161.662547427669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.590671164394,156.334903278945,162.898463277228,148.93136682633,140.860363502168,155.577207420384,149.292170860123,156.232349200597,142.629337006787,144.200015043508,143.804668274619,135.980516633041,140.236206552564,141.868445863423,153.079006830898,151.927086588085,150.057142781671,147.249123419756,142.962764674058,146.052450884006,153.451134070942,135.160986895432,140.829872905703,153.305613197199,133.185277359403,105.525539943907,96.4976222894668,92.829304140105,92.1315719587749,87.6961297609919,71.7955649157413,79.4126786817629,80.3472665150775,80.2989526795687,76.0288087226233,69.647522321267,66.3420030012373,72.134545854422,80.9873999494731,89.620563298581,97.7827984477771,106.841855546309,116.135555627401,132.901980087534,120.910134717441,147.168242446427,132.997106567331,142.607495719097,137.451425895025,138.904506733835,143.894320310854,147.486962223155,149.706560747129,152.836476234596,154.009534472362,155.575833358219,157.290582484194,156.029965543422,155.418996134981,157.070806502008,160.608375207067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.815261276177,162.276495922036,161.849410064939,160.640565861102,160.687059082108,159.956976344895,161.165179769069,160.220473538453,157.52784710645,158.379259276495,157.536722210081,159.260403257593,154.051075701932,143.354007230031,160.879347695132,151.064264822184,147.18898486152,122.981827861578,137.813041654711,119.279072214177,117.683973889353,112.76089253852,113.524977543415,103.167727642302,100.466820123946,94.0636823541412,90.7856028663126,86.5945979428066,80.8708953569088,75.1545927310438,72.18808901499,145.967702647622,149.405838854353,161.774924888646,162.182438698136,160.022945529502,159.072427659433,161.279483276819,159.592470973111,170.351265955657,171.257192401757,169.901763827671,168.07772956066,161.720056953195,158.68225778231,157.599128671278,156.830716787895,157.215145554353,160.396424599788,161.757458532185,161.859289356492,160.637657608821,159.23982793682,160.13065755995,157.614440162988,157.671667987593,158.179227106152,158.859324259711,157.549148660588,160.924901507554,158.523101956163,153.73650277279,148.836306163665,143.342125681122,140.088669346498,132.179582519032,132.770027736598,120.437757744023,117.340755806329,111.023846399038,110.862909888234,108.736558963674,97.0340466775047,96.348374519278,90.441679344553,87.88167828454,82.1990759010625,79.177318006902,76.2965824888533,74.2297599039742,70.830345470827,70.7885378188767,66.7107229848204,65.3221321757233,64.8135922081217,66.000818248169,67.441511407238,68.2368965155538,69.3787125181193,72.5242757802837,77.1436770443081,85.3715306867727,91.6958849740461,99.8172037849391,106.052285531595,110.532019728428,120.674233184282,124.021503197496,129.787396637757,133.210535990413,142.006614999494,144.405855706418,148.980668019138,151.847905951324,155.387001599561,162.722799508054,,,,,,,,,,,,,,,,,,,,,,,
169.385192428993,170.172404952734,165.293654568697,161.191507948382,158.291344932294,153.626015105104,151.243239004715,157.095185956762,152.287754062389,152.881785926574,152.681201679455,153.918412844995,152.069748161251,148.024004399666,143.041329512394,141.597665099135,136.094301871732,130.019967664647,127.701506010937,124.026866076093,119.394256261622,116.781812231129,106.34546613016,99.6374484505597,96.3031430737291,92.1021460977954,87.409753173966,84.5364197737466,80.2471146740018,74.453672726921,68.302253306032,61.9122200135579,55.9527151445468,53.5799127753801,55.1897511132332,54.8810210231798,55.7510975608494,54.8392524077556,55.9783469850473,56.5118118254256,62.2643680109875,61.6637004278054,61.5511620897562,60.0988074508922,63.3027449771384,73.828635938676,85.4899352310388,92.8633203639147,103.77233978618,110.488124360481,126.207548198472,130.292896928423,140.703463996667,143.656638655075,152.464425267692,159.598490666131,159.632542696459,155.585677315692,153.349278011601,149.394827890366,151.523513497538,149.571333214738,151.135656917956,150.477041745429,147.282467626592,146.312017700919,147.67275234472,149.197537693321,150.744669018861,154.854099406522,156.139824808658,155.886110077164,162.94155389828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.565990403891,173.153053045103,142.182467729944,165.016757660986,173.202117499714,308.990994042505,102.528807709152,4.85111609530156,324.929578400576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
