0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
177.76925587085537,178.0751505505641,179.1139604834655,179.47283198582127,179.47283198582127,178.56441158390115,178.5265192881148,179.24598352922956,178.91023133945993,179.3780754010654,179.41111282264959,179.63803477096735,179.128769363829,180.1352818047482,179.56921278299137,179.8096229201478,180.00132946097182,179.99060174685428,180.37366282964214,180.37366282964214,180.03112209336126,180.5691130958875,180.79347437875117,180.2245280899355,180.48001146616045,180.27702521663196,179.901694498215,179.33248270120595,179.503661715229,177.98868332128052,179.3846519543334,179.2027462338831,179.08490833036282,179.95885033151137,179.95885033151137,179.02941089822784,178.4831529548336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.5877862575249,177.1036218182732,176.33960145212458,177.5526538441681,178.6456539531723,178.77157139934562,178.0467769242153,178.6117763149333,178.97958861494396,179.77301941216572,179.86622595611158,180.0076355346166,179.70277290499425,179.67816700866183,180.11823507069607,179.24406772258297,180.03619279007773,179.83965529999148,179.6935518698393,179.93637339704523,180.27454017569255,180.88566003141008,180.65849693562632,180.65849693562632,180.65849693562632,180.6186384684201,180.55287617606368,179.51530318638507,179.73879747634416,178.66313692675212,179.33114681632148,179.15674411927387,179.29382257276842,178.92298278772898,179.25405731550632,179.38542235633102,179.38542235633102,178.37596096964512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.74909806081854,178.70863717798485,179.71241149942307,179.0244936408082,179.04558858160433,180.3793859455351,180.15001170892953,180.08067692214607,180.051786215783,181.38132198573055,180.74862427128951,179.70277290499425,179.74426808770056,179.95633923245376,179.95633923245376,180.1497689182661,179.91784154693718,179.77720313317707,180.34682412515582,180.31679174531214,180.54115302817578,181.10386437865517,181.327872018128,180.510763840661,180.6269229507384,181.30895903639555,181.36003815550328,181.51480810007638,180.75838515495354,180.2933051065118,180.09252439193955,181.3005924460666,180.4762663756159,180.25943929541265,180.36646810756284,179.7021355018342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.20753197170862,179.11794991485874,180.53742950152755,180.83873545247255,180.6408257624475,180.58079675794238,180.73987547333144,180.7416351882245,180.7416351882245,181.32558514443986,180.9040400136578,180.03137775125145,180.15862299557207,180.06820020791932,179.88957643059754,180.23726960673187,180.6039275973712,179.4636169683793,180.04121009563627,180.29481583573045,180.50989485901482,181.13330528520808,181.1056169064977,181.38166733209914,181.57973231251202,181.95476627480548,182.0296844386491,181.9080683353635,181.36668630353722,181.51124510516473,181.56162871554346,180.25051168371965,179.89718188849452,179.96383658055703,180.2933051065118,180.40465704013798,180.2781940507209,180.94611977140465,180.08837647933495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.58631468281766,179.03991021793385,180.42599250257706,181.54932028606694,181.87258844337597,181.5364658759563,181.54932028606694,180.6654965488296,180.3243887746335,179.78742193521362,179.61175782382531,179.96339896072732,180.14284096702852,179.47721952863762,178.8376438373311,179.7994681614504,178.7192820935051,179.0542949430063,178.66313692675212,179.69272249810132,180.50285219320133,180.44341533208177,180.40822518325967,180.06484170892924,179.98906203812015,180.43288898621876,179.52274958703308,179.52274958703308,179.56197771000697,178.89414349096432,178.2599039203534,178.82477282999562,178.69226524821002,178.41101172337758,178.17479592216685,179.24637050467788,178.25798637317106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.4768932749507,178.1831722785732,177.61535897066497,176.96714170743047,176.74122793675156,177.53029254774788,178.94976366562585,179.53602538012663,179.30022744454317,180.79440393903678,180.24577263190412,179.88326679905757,179.86980839786918,180.28590471037674,180.424708636208,180.3058946797087,179.76021467440697,181.4460404618503,182.03068791996304,181.2943107654914,181.6864970489796,181.38537885209243,181.38537885209243,181.40555990960178,180.93932253523684,180.05982155780066,179.52564020946932,179.30212758594772,178.85473956711022,179.1039133066343,178.67208766763738,178.251737415211,177.83085802432117,177.69278558581323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.1426205966751,177.7250990888674,177.36801335308763,178.61638838807036,178.93752903202304,178.92876552956565,178.54331664310502,178.87519392003924,179.19886406499597,179.17301330259227,179.75033566678275,180.73987547333144,180.77842049992793,180.80457186619407,180.25943929541265,181.2672465709979,181.71152372539635,181.34272573560588,180.7552032062323,180.0415351788642,179.68895104975647,179.901694498215,181.55925200015275,181.68850839703728,181.06986033811145,180.82255220244133,180.77857325842794,181.76353027236718,182.13021825479237,179.86877829925345,179.60768611663173,179.35663471820502,180.08923158989143,180.09605855453972,179.20312370745094,179.75477658280158,179.40155865149768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.81191582028296,177.3598170734031,178.62529014509002,178.6591719381758,178.32589072602713,177.99290401533352,178.55116143810247,178.90552035960664,179.09077943610893,180.5299743237841,180.23221069843044,180.21323984305022,179.9176821735138,180.57366691222396,180.56890118650085,181.10302842491575,181.52630845085017,180.68270989795823,180.90465103996863,180.5846713811188,180.6269229507384,180.8735329469776,180.92434956253635,180.8735329469776,180.8735329469776,180.8735329469776,180.90192530318333,180.28640255779735,180.20609903738415,179.7490229745152,178.78659522532564,179.13363121603706,179.0559538303762,178.79581194255425,178.00964917879875,178.20411346428924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.2424103861982,177.7101693072774,177.4102841478788,177.51460235590864,177.13630696782627,176.865648604404,177.76925587085537,179.05731741201348,178.9631199418803,179.39941605543504,180.419180058461,180.5397120227932,180.33656516869377,180.5605172427585,180.4471265393285,180.77338695002908,180.61564096629127,181.56657603152036,181.34548412225976,181.26307740274396,181.30895903639555,180.69621004488752,181.03941824500075,181.25931470395767,181.0597575339984,181.21706313433813,180.33314248313513,180.70273455834123,180.7809772843467,180.5388568956249,180.80398383651416,180.68269956455774,180.04409789745995,179.71786874301503,179.79293814603633,179.14887182987957,178.48208515826488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0159745846932,178.00964917879875,178.92784383547968,179.51291172533695,178.96186794927772,179.40815426528036,180.46164022904986,180.4471265393285,180.6996734369991,180.62196201185344,181.28254588043328,180.40424740731038,180.3278530921554,180.56223673654767,180.21165173544293,180.40144603922676,182.22973333944717,181.64690972245236,181.3228481440299,181.3653541917094,181.9290318855647,181.71180578872512,181.71360084912357,182.05305557949478,182.00805194173319,181.96273065375732,180.83666609609512,179.96174213444462,179.26304587787422,179.53329817454446,179.02433631121454,180.29844675846846,179.88072579760197,179.88072579760197,179.6892176638619,179.24637050467788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.80317814732737,178.2287424547681,178.45993953934124,177.7799709203384,178.40748932179395,178.04093270258772,176.75945815846123,177.46673765519233,178.05263795906384,179.14887182987957,179.47672492203498,179.9293921476059,179.27672141996504,179.27672141996504,179.4046913512161,180.3219259055437,179.96383658055703,179.82174587378768,180.55156687929622,180.5710353731148,181.1293115113264,181.0640916574624,181.0640916574624,181.28775081520564,181.24203405431433,180.70273455834123,180.4460563168556,179.61741150483158,179.98169213297388,180.13714910198496,179.93894618500767,179.72460351307842,180.01547837319745,179.25129530996276,179.6034957448669,179.9382982327675,179.8116929013446,178.23583451674023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.19602183554818,177.01837856028104,179.22527556388178,180.57869958759525,182.4670286218158,182.26330846413993,183.14249577707275,183.45032968600074,183.59032260213962,182.91870886954476,182.2120635575117,182.38147196580866,180.96052339941832,181.0659495026154,180.30334758985478,179.8773057903712,179.56280874669628,179.33374112108686,179.32220208533514,180.05973719180875,180.29844675846846,180.73517854584927,180.8887495569812,180.52548778254777,180.52548778254777,180.18663054356557,180.1582381873598,180.74325490484824,181.04826712086992,180.51308281751048,179.95396134231672,179.96352579097734,179.32248861529487,179.72460351307842,179.8540335940448,180.17313668529343,178.95072560708306,179.04582821643626,178.59745027497024,179.14284850966635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.40860260118353,177.34836330151046,177.03472330970268,177.59308484382638,177.61955988693464,177.6109983109078,178.4774212290862,178.84627308312642,179.6683978426717,179.99503082939492,180.4296761401213,180.4412842108314,180.56298177063528,180.11465122410823,180.5204479355688,180.04602275020883,180.1653941780188,179.59485565654512,179.77407780426165,179.8285784613655,180.25461011783807,180.25461011783807,180.60162219214334,180.62164685252637,180.39869359327153,180.44536537068473,180.64900169762078,181.46160077272683,180.26519433660744,179.58550992920587,179.74218831036174,180.09154761818812,179.3954194676486,179.5018331591407,179.8540335940448,179.63974169320966,179.30022744454317,179.51772368391977,179.27512191573973,179.5995106903732,179.03571779135802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.90627006169953,178.69735906502717,178.34515863012302,177.8318542796543,178.06290509980386,178.57605183365186,178.60065772998428,178.8835381527502,179.10247620332348,179.6719095416097,180.23221069843044,180.4516948716608,180.57831655489846,180.84567034730554,181.15295556400733,181.032773897007,179.86239406940527,180.03896757386704,180.03896757386704,180.03896757386704,180.35167769769077,180.03896757386704,180.38317619892274,180.16139613512038,180.43603252214703,179.7836272388914,179.43776469074757,178.9652925979862,178.51635349463328,178.60995541950763,180.46447887106385,179.8882919676176,179.5264390554731,180.51399198630435,180.49523723099608,179.7306871640981,179.43982833731698,178.4689310481748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.86930904876203,179.3897003975042,180.61356230274833,180.61356230274833,180.50131428358867,180.8074583457304,180.4294842535311,180.6269406845647,180.59715714956607,180.58380110108558,179.72053463102492,180.68883721787472,180.6718293152274,180.76841459119484,180.24269332688948,180.34846915140912,180.34297869357624,180.95843045383313,180.2190066174984,181.23262033008942,181.20454770867,181.74347167464893,181.6198939573658,181.6198939573658,180.77989437874584,180.77989437874584,180.3713305476406,179.65396454331204,179.7175911462668,179.61090051809748,180.03619279007773,180.10239015909625,180.19767779467762,180.77338695002908,179.8968287325313,179.6763992427788,180.21323984305022,179.33394753644814,179.38221801268898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.28709169650554,181.94434510457555,183.14067664551874,185.08744887095756,185.06668211486726,184.31831398927417,182.56092157426463,181.80619622886994,180.93126861064002,180.21323984305022,180.3069996511729,179.00447901049333,180.7800014159889,180.47044962696907,180.5254260421886,180.76458470628407,181.19839686787063,180.94161439306365,181.3558599761067,181.00718358216645,181.22115366911876,181.78643941929232,181.78643941929232,181.86650013705878,181.56465935548997,181.56657603152036,180.88393173776916,180.58951111301494,179.46573208407722,180.1275700071649,179.69352643448812,180.09927728650965,180.51399198630435,179.93134883702228,179.91049539603978,178.3902199984579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.65436239604077,177.81479401582055,179.62527405028302,180.15715286788156,180.73592713105347,179.50075586516317,179.45587148105244,179.41111282264959,179.62609714615385,179.60500220535775,181.05075470630965,181.05075470630965,182.0045911144419,181.01843909328772,180.68463556199748,181.03509920142596,180.85393361665965,180.7019120719989,181.26414783068898,181.77035608670917,181.3658435114104,181.38457151640839,181.60333540112785,181.40344420848353,181.645784572478,181.2570344569899,180.17547201341873,179.91776855223898,179.39021739951895,180.16232895005356,180.3627086583593,180.6981779377552,180.6635088567032,180.44244952119533,179.81678441712464,180.70999087846215,179.46784051775174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.44674557695564,179.03516105572217,180.10231378323584,182.03836940711997,182.13597183882112,182.34528707850237,180.68215095165704,180.13813447454052,181.01163372015776,181.78515853232489,181.42077541326785,181.40680504232623,181.9846910366978,181.44634002619935,181.60461030235382,181.82291552546675,181.85661941693832,181.0591290519053,181.1311104444585,181.1053667130694,180.76389846093,181.32576686518217,181.5439400532905,180.97934245765873,181.3228481440299,180.75809774054352,180.31517569291952,180.92101466821072,179.657813019724,179.27080843659783,179.54827888830914,179.66812272306578,180.03816156323472,180.37053947065587,180.1212446903644,179.66146532637737,180.53683040436914,179.2232575920872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.6166540587263,181.51011511925716,182.95171737275496,183.06429547586708,183.06044495305616,182.4021230109481,182.61326313993223,182.25451624481784,181.89632222110365,181.02435222099817,180.48127915173364,181.21702996891926,181.10923155997483,180.43740224474746,179.79575132111506,180.23438364439224,180.97272941423796,181.48870775377696,181.70757007640043,181.36785178179153,181.36785178179153,180.66283982850857,180.63613425754548,180.99921252710837,181.02388593957002,180.41488954043027,180.41488954043027,179.34768181429774,180.06845370639374,179.89718188849452,180.67898722990066,181.35876180633502,181.15204504050143,180.33656516869377,180.66943080544854,180.21902142175063,179.78115166281856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.42289930586736,179.6763992427788,180.31928253304076,180.5397120227932,180.5397120227932,179.87573379173514,180.10275097228796,180.27089402706468,180.27089402706468,180.07427436331776,180.7515248070187,180.53370279308962,180.22415100406977,179.91127789810537,180.63290758873183,180.81310921000002,180.6090930091737,180.80931536299693,180.48202065555805,180.22020403246302,179.85061195725692,179.85061195725692,180.43390859865636,180.27663335832347,180.89567122434158,181.10900636760314,181.7886829160809,181.0662078052601,180.98025038500077,180.6134931887182,180.94752432627507,179.80578212253442,182.3724531602827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.1320602549526,184.68183483243308,184.68183483243308,183.77743809427324,182.3808884609676,182.04020829108765,181.72913950789538,181.10367491454133,180.73444028923268,181.1235241868882,180.79689120016502,180.89032719493798,180.73942383633474,181.1343705925359,180.7750607684247,181.52773390774814,182.12819360701948,182.03064343844403,182.03064343844403,182.91258824341796,182.89404125217214,182.94073284049773,182.51452700602297,181.9709556191899,181.629219067345,181.40555990960178,180.4797812990864,181.3014084893775,181.08338640322614,181.0662078052601,180.86824545005405,180.64814943087694,180.77731942125078,180.7800014159889,180.9842500948738,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.86614340168143,179.85975693903552,181.83556228903038,181.4807195848877,181.15204504050143,181.31255290653635,180.96500854285566,179.88326679905757,180.32384502248527,179.7429900995838,180.76291689820286,180.23221069843044,179.9923936924715,179.8003196305212,180.49699619398447,181.1882791773769,181.52561329826463,181.1594716336636,180.81626343355035,181.37499506830153,181.7648727357598,181.7648727357598,181.4213670493886,181.4213670493886,181.64213411431126,181.0781588492754,179.52845104943765,180.3058946797087,180.7944818908252,180.22773155379372,180.28306971003207,178.67281629295812,178.709721978476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.4998945676133,180.81644910058307,181.16454070470206,183.1261080487465,183.12247137598,182.467901090343,180.8890185079358,180.23221069843044,180.10931178635713,181.34262402653775,180.7992969314984,180.8772886148973,180.65968762254195,180.44197301799886,180.31284240884332,180.38080545052483,180.7727285922964,180.8411396525433,180.97887707012538,181.21097768475605,181.42378868260812,181.81675090514298,182.01053280131697,181.63791338632817,181.23756352099116,182.08314597578482,181.94049049681183,181.37499506830153,180.80963880633772,180.78923614379295,180.5968508043079,181.64886976305948,180.85393361665965,181.21615231052957,180.72707115716327,180.54627948317113,180.36359475282993,179.8485686996403,179.80675197373196,178.59213619960803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.8040403874904,179.05610049398916,181.35521635253968,182.54052221071302,182.21865951193635,181.54599121080506,180.56298177063528,180.45613537159605,180.57054624356476,179.89792184962488,180.08105123471975,179.52304302987957,180.21089614654895,179.64695058713636,180.06019779373722,180.1568634396511,180.85855500121107,180.39335542753707,181.73332754878345,181.93318305593849,181.6065011192404,181.40778156534157,181.28356469079233,181.0454177583701,181.8265091054866,182.04493770526224,182.48130869434996,181.0144449832778,180.42405205556895,180.47337692930734,180.86935855565602,180.96217446377463,181.05843837891348,181.3693594409072,181.5179621993202,182.14738238641667,181.69141707691503,181.36497550371908,181.59308748928083,181.13837534765284,180.3578193244474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.39059969370084,179.93505723437087,180.15001170892953,179.92362094837884,180.11603740696737,180.09237368936064,179.89052015657333,180.9986326358533,180.65930236201558,181.98152869498563,182.17727192417107,181.84655023418193,181.95471120642682,182.59534470190852,181.92707731561157,181.18414504612522,181.74487031953217,181.1594716336636,182.62913587107826,182.8794864865492,182.5014406416867,182.6306623205221,182.41110035957135,182.0624660514935,182.07936496842365,182.06077999695216,182.10793677910647,181.35144099730562,181.46922528263764,180.91738804154215,181.19087860265313,180.64428085629356,180.41465463439926,180.00498809727665,179.99503082939492,181.50971612946273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.18953034873985,183.60225642393934,184.16277537800156,184.72305471337683,184.20346237617215,183.0747375799695,182.16798719483413,182.03762295065323,181.58475960988585,181.46905948888545,181.0760150565361,181.1868404039171,180.76964377698445,180.7890581769981,180.55108668900596,181.2928630637965,182.2608419232444,183.46132693733983,183.48354257558682,183.26652507986424,182.82982789971635,182.86486968390003,182.51833955861687,182.22181676255434,182.15176549523608,181.9705011875566,181.53289964199635,182.08510286665884,181.54713500444333,180.99937569629463,181.35814030933906,180.57740702693462,179.48546374689968,179.55419169223973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.3254829081934,181.69082720010985,182.89390157163677,183.40975176173725,184.49867183866237,185.37625478735833,185.71314501522656,185.62279797774812,184.3819178431662,183.48957572206876,183.12106320262222,182.35837659070216,182.05240687403784,181.48188856303497,180.80522849285,180.87303257123753,180.43584024569424,181.5168874441187,181.71518506865067,181.93210870604722,182.18908362685417,181.80481810160362,182.04531245621777,183.8075991495537,184.0255292629852,184.89701777535754,184.89701777535754,184.34881607005588,184.54567301783305,183.94276608164358,183.39707199250358,183.31219271753753,182.53720448507212,180.83046614736722,179.66075517460206,179.2656255509191,180.17758996290218,179.3997022292696,179.4340693827086,179.98000932367285,180.42007150599036,179.85219520385718,179.8820404821754,180.73902999565004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.1743907587862,185.04468079505207,185.27018332662522,186.4919090121507,186.2743080197953,186.2757050970165,185.03839215250161,184.36847989382645,183.3691019077552,182.49926690650832,182.30712551526764,181.75674490151698,182.3028922233319,181.99267717963795,181.9552415348435,181.93498330866714,181.58730816207995,181.37075302741584,183.29593661664885,184.57106820543495,183.54504996298067,183.40120260143772,184.70234492607003,184.7127946395258,184.14778669648015,183.96301022988814,183.96301022988814,183.53467348276902,183.66999968255206,182.98824552916474,182.46350637077373,181.8947911042173,181.6717933480033,181.57996698600786,181.50329572779796,181.57135777634397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
